ticker,sector,signal_type,current_price,entry_price,target_price,stop_loss,volume_ratio,rsi,momentum,position_size,risk_per_share,filter_value,h_band,l_band,filter_direction,rng_per,rng_qty,timestamp,ist_time,bars_in_session
BDL,Aerospace & Defence,HOLD,1521.800048828125,1521.800048828125,1521.800048828125,1521.800048828125,0.2810921826026316,38.709719761107834,0.10525573659021198,0,0.0,1524.9181506289635,1530.5857683605964,1519.2505328973307,DOWN,20,3.5,10:17:36,14:47:36,67
BANDHANBNK,Bank,HOLD,173.1199951171875,173.1199951171875,173.1199951171875,173.1199951171875,0.6379052095909625,28.377890732129785,-0.4084488905184749,0,0.0,173.55746294045096,173.99493076371442,173.1199951171875,DOWN,20,3.5,10:17:36,14:47:36,67
ADANIGREEN,Miscellaneous,HOLD,954.9000244140625,954.9000244140625,954.9000244140625,954.9000244140625,0.8168522232210774,24.896290780896237,-0.031405756818994914,0,0.0,958.3510282747444,961.9498286187222,954.7522279307666,DOWN,20,3.5,10:17:36,14:47:36,67
HDFCAMC,Finance,HOLD,5835.0,5835.0,5835.0,5835.0,0.3228306430779743,25.6637168141593,-0.35009819827512595,0,0.0,5844.935102259233,5858.994689120888,5830.875515397577,DOWN,20,3.5,10:17:36,14:47:36,67
AMBER,FMCG,HOLD,7304.0,7304.0,7304.0,7304.0,0.24336492570609627,39.449541284403665,0.36413603572655445,0,0.0,7299.72116486744,7326.978965189866,7272.463364545014,DOWN,20,3.5,10:17:36,14:47:36,67
ATGL,Industrials,HOLD,615.2999877929688,615.2999877929688,615.2999877929688,615.2999877929688,0.1392449919746524,38.815763056240414,-0.2755287207506078,0,0.0,615.9876789128275,617.5603705700013,614.4149872556537,DOWN,20,3.5,10:17:36,14:47:36,67
HAL,Aerospace & Defence,HOLD,4488.0,4488.0,4488.0,4488.0,0.2693733382498496,34.56762214787352,-0.1912577829799142,0,0.0,4495.423550095103,4504.405615235323,4486.441484954882,DOWN,20,3.5,10:17:36,14:47:36,67
IOC,Industrials,HOLD,139.80999755859375,139.80999755859375,139.80999755859375,139.80999755859375,0.27217671745941874,38.655160475463866,0.13608540900375687,0,0.0,139.81760666223428,140.08805824517555,139.54715507929302,DOWN,20,3.5,10:17:36,14:47:36,67
CONCOR,Services,HOLD,549.3499755859375,549.3499755859375,549.3499755859375,549.3499755859375,0.15622680569541791,25.772391487648036,-0.08185016679205628,0,0.0,550.4811672094108,551.938694787644,549.0236396311777,DOWN,20,3.5,10:17:36,14:47:36,67
MANAPPURAM,Finance,HOLD,266.75,266.75,266.75,266.75,0.21119587187748468,32.81230628379603,-0.33625776835715315,0,0.0,267.20260809279625,267.92070181945866,266.48451436613385,DOWN,20,3.5,10:17:36,14:47:36,67
RVNL,Realty,HOLD,323.95001220703125,323.95001220703125,323.95001220703125,323.95001220703125,0.5250348013441742,37.87915217873789,0.07723200203035693,0,0.0,324.2714461237046,325.1269107096973,323.4159815377119,DOWN,20,3.5,10:17:36,14:47:36,67
POLYCAB,Industrials,HOLD,7137.0,7137.0,7137.0,7137.0,0.387077711021373,48.175182481751825,0.2458037783552216,0,0.0,7126.885306244896,7142.658842873012,7111.11176961678,DOWN,20,3.5,10:17:36,14:47:36,67
MARICO,FMCG,HOLD,731.2999877929688,731.2999877929688,731.2999877929688,731.2999877929688,0.3421260691439661,25.925967787510587,0.027357709439252944,0,0.0,732.1820162483142,734.1029904953446,730.2610420012838,UP,20,3.5,10:17:36,14:47:36,67
KPITTECH,I.T,HOLD,1199.5,1199.5,1199.5,1199.5,0.7539134311092445,30.603407452618725,0.08343763037129745,0,0.0,1199.3435127546516,1203.3838208966238,1195.3032046126793,DOWN,20,3.5,10:17:36,14:47:36,67
360ONE,Finance,HOLD,1076.4000244140625,1076.4000244140625,1076.4000244140625,1076.4000244140625,0.3436788251691199,29.114452153220952,-0.22247166346252858,0,0.0,1079.1589055789311,1081.9177867437998,1076.4000244140625,DOWN,20,3.5,10:17:37,14:47:37,67
IRCTC,Miscellaneous,HOLD,723.8499755859375,723.8499755859375,723.8499755859375,723.8499755859375,1.4524162579369606,47.61835566276265,-0.041434622386125164,0,0.0,723.8087070765596,724.7021100085461,722.915304144573,UP,20,3.5,10:17:37,14:47:37,67
MAXHEALTH,Pharmaceuticals,HOLD,1234.0999755859375,1234.0999755859375,1234.0999755859375,1234.0999755859375,0.56045322454454,27.55803335415966,-0.19409821383441164,0,0.0,1237.3408817851289,1240.5817879843203,1234.0999755859375,DOWN,20,3.5,10:17:37,14:47:37,67
BANKBARODA,Bank,HOLD,240.0500030517578,240.0500030517578,240.0500030517578,240.0500030517578,0.3337746090246226,12.716207276736498,-0.18710891818801975,0,0.0,240.51862168645533,240.98724032115285,240.0500030517578,DOWN,20,3.5,10:17:37,14:47:37,67
SBICARD,Finance,HOLD,823.2000122070312,823.2000122070312,823.2000122070312,823.2000122070312,0.5303458089580557,38.46193973791838,-0.2060870598517428,0,0.0,824.6623808724105,826.1247495377897,823.2000122070312,DOWN,20,3.5,10:17:37,14:47:37,67
CAMS,Financial Services,HOLD,3907.10009765625,3907.10009765625,3907.10009765625,3907.10009765625,0.10537826821751665,53.465474176134066,-0.0741663003516624,0,0.0,3903.397747898817,3910.6901506136805,3896.105345183954,UP,20,3.5,10:17:37,14:47:37,67
BANKINDIA,Bank,HOLD,115.62000274658203,115.62000274658203,115.62000274658203,115.62000274658203,1.1414493943748716,30.841028200648864,-0.1468159319467765,0,0.0,115.72681025956777,115.94817925199564,115.5054412671399,DOWN,20,3.5,10:17:37,14:47:37,67
CYIENT,I.T,HOLD,1233.0,1233.0,1233.0,1233.0,0.764854876884109,58.024896015431914,-0.04863615416760385,0,0.0,1231.4159120347342,1233.8824536761779,1228.9493703932906,UP,20,3.5,10:17:37,14:47:37,67
ICICIBANK,Bank,HOLD,1438.0999755859375,1438.0999755859375,1438.0999755859375,1438.0999755859375,0.4850633302440531,33.89883107479052,0.027823915117785078,0,0.0,1438.7381323770967,1440.7167704870506,1436.7594942671428,UP,20,3.5,10:17:37,14:47:37,67
ANGELONE,Services,HOLD,2512.39990234375,2512.39990234375,2512.39990234375,2512.39990234375,0.37555658288522836,33.96221448642103,-0.09544084769258086,0,0.0,2521.1506315841207,2531.301754569527,2510.9995085987143,DOWN,20,3.5,10:17:37,14:47:37,67
GAIL,Industrials,HOLD,177.0,177.0,177.0,177.0,0.4377014105760886,55.88200095739588,0.028258294783943046,0,0.0,176.68318859117224,177.05143737256583,176.31493980977865,DOWN,20,3.5,10:17:37,14:47:37,67
INDUSINDBK,Bank,HOLD,759.9500122070312,759.9500122070312,759.9500122070312,759.9500122070312,0.3140860597867682,24.647972078469124,-0.30827438325707074,0,0.0,762.1280146770371,764.3060171470429,759.9500122070312,DOWN,20,3.5,10:17:37,14:47:37,67
AXISBANK,Bank,HOLD,1071.0999755859375,1071.0999755859375,1071.0999755859375,1071.0999755859375,0.639599331453285,27.906316536550747,-0.10259052751637111,0,0.0,1072.5359830342936,1073.9719904826497,1071.0999755859375,DOWN,20,3.5,10:17:37,14:47:37,67
NATIONALUM,Metals,HOLD,189.4199981689453,189.4199981689453,189.4199981689453,189.4199981689453,0.2581373601037721,42.67525828303739,-0.20021331754608768,0,0.0,189.76132643122037,190.13855533403802,189.38409752840272,DOWN,20,3.5,10:17:37,14:47:37,67
MAZDOCK,Aerospace & Defence,HOLD,2716.39990234375,2716.39990234375,2716.39990234375,2716.39990234375,0.4592326694968574,26.101924954896802,-0.1543848842804349,0,0.0,2720.868999366662,2728.8167110597255,2712.9212876735987,DOWN,20,3.5,10:17:37,14:47:37,67
JINDALSTEL,Metals,HOLD,998.0,998.0,998.0,998.0,0.08597620485462179,42.06879714439655,0.12038645884097739,0,0.0,998.6327388161716,1000.850673774064,996.4148038582791,DOWN,20,3.5,10:17:37,14:47:37,67
HCLTECH,I.T,HOLD,1468.5999755859375,1468.5999755859375,1468.5999755859375,1468.5999755859375,3.5616458413788434,38.0950996919142,-0.1020338769410662,0,0.0,1468.030976317621,1469.9028207446481,1466.159131890594,DOWN,20,3.5,10:17:37,14:47:37,67
GLENMARK,Pharmaceuticals,HOLD,1935.5999755859375,1935.5999755859375,1935.5999755859375,1935.5999755859375,0.28355172133148854,63.63625154130703,0.02067096032222728,0,0.0,1937.343247452393,1942.0207662884577,1932.6657286163281,DOWN,20,3.5,10:17:37,14:47:37,67
ZYDUSLIFE,Pharmaceuticals,HOLD,990.5,990.5,990.5,990.5,0.2480174156429793,52.65956756054802,-0.1461779514277193,0,0.0,991.7332292396046,994.0361537830935,989.4303046961157,DOWN,20,3.5,10:17:37,14:47:37,67
BSOFT,I.T,HOLD,376.95001220703125,376.95001220703125,376.95001220703125,376.95001220703125,1.718230389761856,46.93895345216298,0.039815397803285045,0,0.0,376.6371801476832,377.7456362608563,375.52872403451005,DOWN,20,3.5,10:17:38,14:47:38,67
TVSMOTOR,Auto,HOLD,3297.39990234375,3297.39990234375,3297.39990234375,3297.39990234375,0.28918669632684063,49.43766287203402,-0.05759241221633998,0,0.0,3293.771733509197,3299.6994929507964,3287.8439740675976,DOWN,20,3.5,10:17:38,14:47:38,67
GODREJCP,FMCG,HOLD,1261.0999755859375,1261.0999755859375,1261.0999755859375,1261.0999755859375,0.12547990155865463,26.665907093329864,0.08729964967757937,0,0.0,1260.7051925927954,1263.6860526199478,1257.724332565643,UP,20,3.5,10:17:38,14:47:38,67
UNITDSPR,FMCG,HOLD,1331.9000244140625,1331.9000244140625,1331.9000244140625,1331.9000244140625,0.5609418282548477,46.66693793678728,-0.11998317104893139,0,0.0,1332.5522598026116,1334.8913879399454,1330.2131316652778,DOWN,20,3.5,10:17:38,14:47:38,67
BHARTIARTL,Telecom,HOLD,1933.0999755859375,1933.0999755859375,1933.0999755859375,1933.0999755859375,0.2780553219994747,34.04238740844632,-0.10335383314727245,0,0.0,1937.4272185668399,1942.5811024892264,1932.2733346444534,UP,20,3.5,10:17:38,14:47:38,67
OFSS,I.T,HOLD,8620.0,8620.0,8620.0,8620.0,0.49140893470790376,29.23076923076924,-0.5021065389276851,0,0.0,8642.646507645371,8665.293015290743,8620.0,DOWN,20,3.5,10:17:38,14:47:38,67
PNB,Bank,HOLD,105.55999755859375,105.55999755859375,105.55999755859375,105.55999755859375,0.30869077562189,25.58129219413962,-0.20797998037619883,0,0.0,105.70680516653412,105.91558535405584,105.49802497901241,DOWN,20,3.5,10:17:38,14:47:38,67
UNIONBANK,Bank,HOLD,135.08999633789062,135.08999633789062,135.08999633789062,135.08999633789062,0.4014231456322339,29.203856488920707,-0.7639818611754008,0,0.0,135.54494661265588,136.01309949993453,135.07679372537723,DOWN,20,3.5,10:17:38,14:47:38,67
GRANULES,Pharmaceuticals,HOLD,459.75,459.75,459.75,459.75,0.27112590749597804,35.897355640066564,-0.35760596408992434,0,0.0,461.5635645258054,463.37712905161084,459.75,DOWN,20,3.5,10:17:38,14:47:38,67
DIVISLAB,Pharmaceuticals,HOLD,6151.0,6151.0,6151.0,6151.0,0.3727751035486399,69.56521739130434,0.016260162601626015,0,0.0,6140.423127175887,6153.868506941609,6126.977747410166,UP,20,3.5,10:17:38,14:47:38,67
JSL,Metals,HOLD,776.75,776.75,776.75,776.75,0.14275493735753622,29.710125697706303,-0.2568218298555377,0,0.0,778.8929398477952,781.0358796955904,776.75,DOWN,20,3.5,10:17:38,14:47:38,67
PETRONET,Industrials,HOLD,278.20001220703125,278.20001220703125,278.20001220703125,278.20001220703125,0.19393733548441877,29.032702644169248,-0.07183250497034237,0,0.0,278.0896461776157,278.689576732003,277.4897156232284,UP,20,3.5,10:17:38,14:47:38,67
IGL,Industrials,HOLD,207.6300048828125,207.6300048828125,207.6300048828125,207.6300048828125,0.6484929986552219,38.862452993925366,0.06265295557228916,0,0.0,207.5908259019134,208.24263500855764,206.93901679526917,UP,20,3.5,10:17:38,14:47:38,67
MARUTI,Auto,HOLD,14336.0,14336.0,14336.0,14336.0,0.6001757974550443,52.29357798165137,0.09076310828736997,0,0.0,14321.59331238859,14350.482427517241,14292.704197259938,UP,20,3.5,10:17:38,14:47:38,67
CANBK,Bank,HOLD,110.05000305175781,110.05000305175781,110.05000305175781,110.05000305175781,0.4674997361976115,30.392244861323036,-0.11798625254846912,0,0.0,110.25476837871898,110.4904131125921,110.01912364484586,DOWN,20,3.5,10:17:38,14:47:38,67
BIOCON,Pharmaceuticals,HOLD,360.04998779296875,360.04998779296875,360.04998779296875,360.04998779296875,0.8807520411475369,50.0,0.2924757083478412,0,0.0,359.48691527687726,360.42702171747806,358.54680883627645,DOWN,20,3.5,10:17:38,14:47:38,67
ULTRACEMCO,Industrials,HOLD,12614.0,12614.0,12614.0,12614.0,0.8185809375442571,37.5,-0.08712871287128714,0,0.0,12635.704471312874,12657.408942625749,12614.0,DOWN,20,3.5,10:17:38,14:47:38,67
COFORGE,I.T,HOLD,1749.0999755859375,1749.0999755859375,1749.0999755859375,1749.0999755859375,0.8202252340655066,77.38099274839297,0.040033811604959973,0,0.0,1743.0577669198653,1750.6077362783703,1735.5077975613603,UP,20,3.5,10:17:38,14:47:38,67
TCS,I.T,HOLD,3057.89990234375,3057.89990234375,3057.89990234375,3057.89990234375,0.41499182651683264,8.290535583272202,-0.18606199016839134,0,0.0,3062.6614052645177,3068.258010109733,3057.0648004193026,DOWN,20,3.5,10:17:38,14:47:38,67
UNOMINDA,Auto,HOLD,1268.5999755859375,1268.5999755859375,1268.5999755859375,1268.5999755859375,0.2477442244889731,75.20977371109697,-0.21238678034162017,0,0.0,1265.9070222150292,1271.3849602253408,1260.4290842047176,UP,20,3.5,10:17:38,14:47:38,67
IIFL,Finance,HOLD,453.6499938964844,453.6499938964844,453.6499938964844,453.6499938964844,0.25088827477299647,37.16229869888859,-0.1650528191184033,0,0.0,454.7472835867859,456.56082335021875,452.93374382335304,DOWN,20,3.5,10:17:39,14:47:39,67
M&MFIN,Finance,HOLD,263.20001220703125,263.20001220703125,263.20001220703125,263.20001220703125,0.24519949407841785,51.21994789728321,-0.07592319441424034,0,0.0,263.38595835313106,264.07867174107884,262.6932449651833,UP,20,3.5,10:17:39,14:47:39,67
YESBANK,Bank,HOLD,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,0.44960548913887877,41.176272593656385,-0.258137027582899,0,0.0,19.3568985659145,19.39439566801211,19.319401463816888,DOWN,20,3.5,10:17:39,14:47:39,67
NTPC,Miscellaneous,HOLD,337.25,337.25,337.25,337.25,0.414542900266522,31.249880791165197,-0.08887210896678895,0,0.0,337.4612945696321,337.9987891632586,336.9237999760056,UP,20,3.5,10:17:39,14:47:39,67
SOLARINDS,Aerospace & Defence,HOLD,14880.0,14880.0,14880.0,14880.0,0.1440689376598896,52.60869565217392,0.0,0,0.0,14909.599968741244,14966.738895519515,14852.461041962973,UP,20,3.5,10:17:39,14:47:39,67
TORNTPOWER,Miscellaneous,HOLD,1281.199951171875,1281.199951171875,1281.199951171875,1281.199951171875,0.549900104652269,35.86895947774859,-0.04681679149557174,0,0.0,1279.3701638682141,1283.08567685492,1275.6546508815084,UP,20,3.5,10:17:39,14:47:39,67
NAUKRI,I.T,HOLD,1381.699951171875,1381.699951171875,1381.699951171875,1381.699951171875,0.42213125671511914,46.523969920100264,0.007236217986693311,0,0.0,1383.4594584321785,1389.086376811274,1377.832540053083,DOWN,20,3.5,10:17:39,14:47:39,67
GMRAIRPORT,Miscellaneous,HOLD,89.58000183105469,89.58000183105469,89.58000183105469,89.58000183105469,0.31864618887772844,54.2860568277185,-0.02231768237382484,0,0.0,89.72537761035544,89.97084114228308,89.4799140784278,DOWN,20,3.5,10:17:39,14:47:39,67
INDIANB,Bank,HOLD,670.9500122070312,670.9500122070312,670.9500122070312,670.9500122070312,0.4168228413681499,35.107198046930804,-0.029801415444463058,0,0.0,671.3842492514351,673.0986087403763,669.6698897624939,UP,20,3.5,10:17:39,14:47:39,67
PFC,Finance,HOLD,399.75,399.75,399.75,399.75,0.9946614479946568,41.02568115306969,0.07510020873732484,0,0.0,399.59866528544757,400.73920594159796,398.4581246292972,DOWN,20,3.5,10:17:39,14:47:39,67
TECHM,I.T,HOLD,1510.699951171875,1510.699951171875,1510.699951171875,1510.699951171875,0.3340033793625823,31.578473953380794,-0.052930785850148855,0,0.0,1510.1727647020723,1513.6191832374348,1506.7263461667098,UP,20,3.5,10:17:39,14:47:39,67
PAGEIND,FMCG,HOLD,45610.0,45610.0,45610.0,45610.0,0.3147353361945636,47.540983606557376,-0.10950503723171265,0,0.0,45736.62336226544,45863.24672453088,45610.0,DOWN,20,3.5,10:17:39,14:47:39,67
FORTIS,Pharmaceuticals,HOLD,933.4000244140625,933.4000244140625,933.4000244140625,933.4000244140625,0.3260975991012734,42.62300003001831,-0.048182382999226545,0,0.0,935.2957983514632,938.087034841226,932.5045618617004,DOWN,20,3.5,10:17:39,14:47:39,67
IDEA,Telecom,HOLD,7.070000171661377,7.070000171661377,7.070000171661377,7.070000171661377,0.15072055649553687,46.15387436910677,-1.805550570105197,0,0.0,7.103879676170379,7.205923263153414,7.001836089187345,UP,20,3.5,10:17:39,14:47:39,67
ASTRAL,FMCG,HOLD,1428.0,1428.0,1428.0,1428.0,0.16521712023442126,23.42383953020355,0.028020763582481557,0,0.0,1428.5895089462172,1433.0423694599644,1424.1366484324699,UP,20,3.5,10:17:39,14:47:39,67
DLF,Realty,HOLD,764.0,764.0,764.0,764.0,0.36407721251028596,17.74168143335301,-0.20246722195597766,0,0.0,765.9390067572956,767.8780135145912,764.0,DOWN,20,3.5,10:17:39,14:47:39,67
IRB,Realty,HOLD,43.81999969482422,43.81999969482422,43.81999969482422,43.81999969482422,0.11896080056634448,37.20901348474095,-0.20496504873751417,0,0.0,43.81633691142028,43.98834321222719,43.644330610613366,UP,20,3.5,10:17:39,14:47:39,67
ADANIPORTS,Industrials,HOLD,1341.0,1341.0,1341.0,1341.0,2.1586175175767135,13.79382918718693,-0.2529027337339087,0,0.0,1343.658477878041,1346.3169557560818,1341.0,DOWN,20,3.5,10:17:39,14:47:39,67
POWERGRID,Miscellaneous,HOLD,283.0,283.0,283.0,283.0,0.16307449370894161,48.33324856314531,-0.22915350272194424,0,0.0,283.32507327427294,283.9727311846005,282.6774153639454,UP,20,3.5,10:17:39,14:47:39,67
TITAGARH,FMCG,HOLD,858.2999877929688,858.2999877929688,858.2999877929688,858.2999877929688,0.13070634969975095,58.441532705539174,-0.2556667294632481,0,0.0,856.9325158100827,861.3555705406911,852.5094610794742,UP,20,3.5,10:17:40,14:47:40,67
BAJAJ-AUTO,Auto,HOLD,8685.0,8685.0,8685.0,8685.0,0.3986141049804191,43.127962085308056,-0.07478571017660933,0,0.0,8686.366719067713,8710.12983408346,8662.603604051967,UP,20,3.5,10:17:40,14:47:40,67
RECLTD,Finance,HOLD,376.3500061035156,376.3500061035156,376.3500061035156,376.3500061035156,0.7576714680996824,27.692798858183792,-0.22534625556933646,0,0.0,377.0221779955559,377.9881449798462,376.05621101126565,DOWN,20,3.5,10:17:40,14:47:40,67
BAJAJFINSV,Finance,HOLD,1967.5,1967.5,1967.5,1967.5,0.15614462419765623,36.61996045731969,-0.08125415701462295,0,0.0,1967.876065273857,1970.3705115412613,1965.3816190064526,DOWN,20,3.5,10:17:40,14:47:40,67
JSWENERGY,Miscellaneous,BUY,518.0999755859375,518.0999755859375,521.1737109938267,515.0262401780483,0.2254021379051262,71.11131205353107,0.23214376382264973,325,3.0737354078892167,516.5631078819929,518.0999755859375,515.0262401780483,UP,20,3.5,10:17:40,14:47:40,67
OIL,Oils,HOLD,409.8500061035156,409.8500061035156,409.8500061035156,409.8500061035156,0.6031644685648158,35.715219950298646,-0.0609607403753357,0,0.0,409.8471257175768,410.50099760006833,409.1932538350852,DOWN,20,3.5,10:17:40,14:47:40,67
NHPC,Miscellaneous,HOLD,80.9800033569336,80.9800033569336,80.9800033569336,80.9800033569336,0.2979331892169609,32.3078548288652,0.11126711331966475,0,0.0,81.04018556112557,81.1944341273229,80.88593699492823,DOWN,20,3.5,10:17:40,14:47:40,67
GODREJPROP,Realty,HOLD,2050.5,2050.5,2050.5,2050.5,0.4334670998152748,32.09802118969753,-0.21897810218978103,0,0.0,2054.044951294848,2057.9811939118536,2050.1087086778425,DOWN,20,3.5,10:17:40,14:47:40,67
JUBLFOOD,Quick Service Restaurant,HOLD,622.2000122070312,622.2000122070312,622.2000122070312,622.2000122070312,0.6160422645672277,21.27728648044983,-0.3523401859402141,0,0.0,623.6061834107854,625.0123546145396,622.2000122070312,DOWN,20,3.5,10:17:40,14:47:40,67
OBEROIRLTY,Realty,HOLD,1657.0999755859375,1657.0999755859375,1657.0999755859375,1657.0999755859375,0.19436156609632832,46.7624509295933,-0.17470026590737953,0,0.0,1656.31647411377,1660.9127851326587,1651.7201630948814,UP,20,3.5,10:17:40,14:47:40,67
SJVN,Miscellaneous,HOLD,99.61000061035156,99.61000061035156,99.61000061035156,99.61000061035156,0.46817463039644386,34.48300053493287,-0.10028931405001487,0,0.0,99.51210141170112,100.00626973488534,99.01793308851691,UP,20,3.5,10:17:40,14:47:40,67
PERSISTENT,I.T,HOLD,5399.0,5399.0,5399.0,5399.0,0.4542766473150701,63.095238095238095,0.07414272474513438,0,0.0,5392.166997240162,5411.195025977824,5373.138968502501,UP,20,3.5,10:17:40,14:47:40,67
PRESTIGE,Realty,HOLD,1635.4000244140625,1635.4000244140625,1635.4000244140625,1635.4000244140625,0.10811548699747457,52.90698499666435,-0.1099393361528107,0,0.0,1636.2326787492539,1640.1081833928354,1632.3571741056724,DOWN,20,3.5,10:17:40,14:47:40,67
COALINDIA,Industrials,HOLD,374.45001220703125,374.45001220703125,374.45001220703125,374.45001220703125,0.30225114131290337,35.13477844864562,-0.12002712637476645,0,0.0,375.08099597123265,375.71197973543406,374.45001220703125,DOWN,20,3.5,10:17:40,14:47:40,67
DALBHARAT,Industrials,HOLD,2339.60009765625,2339.60009765625,2339.60009765625,2339.60009765625,0.4589036965567147,38.42857142857143,-0.33652406150159747,0,0.0,2341.0580035292414,2347.4352103621295,2334.6807966963534,UP,20,3.5,10:17:40,14:47:40,67
MUTHOOTFIN,Finance,HOLD,2687.89990234375,2687.89990234375,2687.89990234375,2687.89990234375,0.5056917688266199,39.62944878472222,0.00743949010334351,0,0.0,2689.4505155423503,2694.9642174001096,2683.936813684591,UP,20,3.5,10:17:40,14:47:40,67
LTF,Finance,HOLD,222.89999389648438,222.89999389648438,222.89999389648438,222.89999389648438,0.32999387713518014,26.339057635847155,-0.31752010729806296,0,0.0,223.16092286667993,223.7203183566966,222.60152737666326,DOWN,20,3.5,10:17:40,14:47:40,67
IRFC,Finance,HOLD,125.19999694824219,125.19999694824219,125.19999694824219,125.19999694824219,0.6636961799862207,32.07520009212875,0.0399483993237851,0,0.0,125.3573906864755,125.57611183223369,125.1386695407173,DOWN,20,3.5,10:17:40,14:47:40,67
PGEL,FMCG,HOLD,565.4000244140625,565.4000244140625,565.4000244140625,565.4000244140625,0.5018306278718887,32.748922075326234,-0.2381959569364799,0,0.0,566.1551866019497,568.8293157919423,563.4810574119571,DOWN,20,3.5,10:17:40,14:47:40,67
APLAPOLLO,Metals,HOLD,1651.4000244140625,1651.4000244140625,1651.4000244140625,1651.4000244140625,0.38730275037290973,52.325663917789164,-0.03631813474197942,0,0.0,1648.6164196632453,1651.8655822376752,1645.3672570888154,UP,20,3.5,10:17:41,14:47:41,67
MCX,Financial Services,HOLD,7975.0,7975.0,7975.0,7975.0,0.8058656450227888,39.726027397260275,0.03763171098845961,0,0.0,7988.688695048586,8020.788423336854,7956.588966760318,DOWN,20,3.5,10:17:41,14:47:41,67
KALYANKJIL,Miscellaneous,HOLD,511.79998779296875,511.79998779296875,511.79998779296875,511.79998779296875,0.42961267329470304,56.19835961381314,0.3431036255039245,0,0.0,510.74103321872946,511.9660932161525,509.5159732213064,UP,20,3.5,10:17:41,14:47:41,67
INDUSTOWER,Telecom,HOLD,353.75,353.75,353.75,353.75,0.15079144693594027,36.84212515400489,-0.979706088173548,0,0.0,355.7294061043875,359.066503351648,352.39230885712703,DOWN,20,3.5,10:17:41,14:47:41,67
NBCC,Realty,HOLD,103.8499984741211,103.8499984741211,103.8499984741211,103.8499984741211,0.5767805719967357,34.48257718262059,-0.07697664853244819,0,0.0,103.8856859827301,104.15490040333502,103.61647156212517,DOWN,20,3.5,10:17:41,14:47:41,67
ABFRL,FMCG,HOLD,80.5999984741211,80.5999984741211,80.5999984741211,80.5999984741211,0.530134112308338,47.00855536862422,-0.12391385118047632,0,0.0,80.75581076968011,81.50768880234808,80.00393273701214,UP,20,3.5,10:17:41,14:47:41,67
SONACOMS,Auto,HOLD,450.54998779296875,450.54998779296875,450.54998779296875,450.54998779296875,0.984585201793722,71.60500339085223,0.04440583695854509,0,0.0,449.24696977013457,450.617601524235,447.87633801603414,UP,20,3.5,10:17:41,14:47:41,67
NYKAA,I.T,HOLD,225.47000122070312,225.47000122070312,225.47000122070312,225.47000122070312,0.5207064639518345,51.795048358321075,-0.08419854574262482,0,0.0,225.98977708453035,226.7102164196146,225.2693377494461,DOWN,20,3.5,10:17:41,14:47:41,67
POLICYBZR,I.T,HOLD,1913.0,1913.0,1913.0,1913.0,1.7277177282022416,75.79370077214466,0.15706806282722513,0,0.0,1907.3178643542872,1915.0276943015942,1899.60803440698,UP,20,3.5,10:17:41,14:47:41,67
PAYTM,I.T,HOLD,1266.699951171875,1266.699951171875,1266.699951171875,1266.699951171875,0.679854572573879,30.769351153400734,-0.1655184091606608,0,0.0,1268.9027361916153,1273.7809378183567,1264.0245345648739,UP,20,3.5,10:17:41,14:47:41,67
INOXWIND,FMCG,HOLD,143.85000610351562,143.85000610351562,143.85000610351562,143.85000610351562,0.4312009063922172,38.79814226513578,0.020858557759107634,0,0.0,144.05838262887184,144.5752806565756,143.5414846011681,DOWN,20,3.5,10:17:41,14:47:41,67
ADANIENSOL,Miscellaneous,HOLD,801.7000122070312,801.7000122070312,801.7000122070312,801.7000122070312,0.3851964644722285,33.33333333333333,-0.12457954214432994,0,0.0,803.2184314325281,804.967282095629,801.4695807694271,DOWN,20,3.5,10:17:41,14:47:41,67
IDFCFIRSTB,Bank,HOLD,69.93000030517578,69.93000030517578,69.93000030517578,69.93000030517578,0.4344940734049809,47.252590630135145,0.014305115120714003,0,0.0,70.01126294283091,70.2403144146007,69.78221147106112,DOWN,20,3.5,10:17:41,14:47:41,67
ETERNAL,I.T,HOLD,319.8999938964844,319.8999938964844,319.8999938964844,319.8999938964844,0.5451045513835113,17.857090956650623,-0.04686577166233226,0,0.0,321.0355988370615,322.2869452261629,319.7842524479601,DOWN,20,3.5,10:17:41,14:47:41,67
LODHA,Realty,HOLD,1266.5,1266.5,1266.5,1266.5,0.1558153070650868,33.132826919824396,-0.4715127701375246,0,0.0,1270.667010497531,1275.1820105382217,1266.1520104568403,DOWN,20,3.5,10:17:41,14:47:41,67
SYNGENE,Pharmaceuticals,HOLD,670.75,670.75,670.75,670.75,0.23314890211225947,74.68362254121791,0.09700409457471128,0,0.0,669.7467548297926,670.866466543209,668.6270431163763,UP,20,3.5,10:17:41,14:47:41,67
INDIGO,Services,HOLD,6080.0,6080.0,6080.0,6080.0,0.316086318480297,25.301204819277103,-0.09037876920548846,0,0.0,6087.947108214684,6098.894632105547,6076.99958432382,DOWN,20,3.5,10:17:41,14:47:41,67
ALKEM,Pharmaceuticals,HOLD,5446.0,5446.0,5446.0,5446.0,0.21262002743484223,53.146853146853154,-0.05505597357313268,0,0.0,5440.24335090114,5451.582653067325,5428.904048734955,UP,20,3.5,10:17:41,14:47:41,67
