ticker,sector,signal_type,signal_strength,long_score,short_score,current_price,entry_price,target_price,stop_loss,volume_ratio,rsi,trend_direction,supertrend_direction,macd_line,macd_signal,macd_histogram,wave_trend_wt1,wave_trend_wt2,stochastic_k,stochastic_d,hma_value,ema200_value,supertrend_value,upper_bb,lower_bb,rvi_value,cmf_value,vwap_value,bars_analyzed,timestamp
APOLLOHOSP,Pharmaceuticals,HOLD,NONE,2,3,7922.5,7922.5,7922.5,7922.5,1.5316398382488408,48.25466758311246,BULLISH,BULL,-1.9747611988059361,-3.062868946715604,1.088107747909668,8.082466224475693,-1.7095037987036639,61.7777777777778,56.74074074074077,7930.908357918145,7905.7522812268035,,8080.95,7764.05,50.0,0.0,7922.5,1650,12:34:11
SUPREMEIND,FMCG,HOLD,NONE,2,1,4602.0,4602.0,4602.0,4602.0,0.612726962263077,33.46879157382699,BULLISH,BULL,4.0020837954898525,9.795516998832131,-5.793433203342278,-19.063689392878135,8.102929572558523,8.607759757383938,18.31281546938651,4639.586576915229,4574.132847194606,,4694.04,4509.96,50.0,0.0,4602.0,1650,12:34:12
CHOLAFIN,Finance,HOLD,NONE,2,4,1524.0999755859375,1524.0999755859375,1524.0999755859375,1524.0999755859375,1.5176428073617099,57.811157794815294,BULLISH,BULL,1.0449708015460146,0.6873677934661361,0.35760300807987855,62.7260303099724,68.56802294670624,73.28476880268539,80.47482247770468,1521.4253255573287,1520.3884907370652,,1554.5819750976564,1493.6179760742186,50.0,0.0,1524.0999755859375,1650,12:34:12
SHRIRAMFIN,Finance,HOLD,NONE,0,2,616.25,616.25,616.25,616.25,1.6313117130518597,59.94342943147416,BEARISH,BULL,0.21562318712506112,-0.052931577727850634,0.26855476485291174,35.48728824848171,26.648147532551274,93.4346890586371,90.2666827847827,614.1316447345647,617.3706834956042,,628.575,603.925,50.0,0.0,616.25,1650,12:34:13
UPL,Industrials,HOLD,NONE,2,1,713.7000122070312,713.7000122070312,713.7000122070312,713.7000122070312,1.161998946216512,35.894227530150246,BULLISH,BULL,-0.31298017516587606,0.37511497987808556,-0.6880951550439616,-60.50470844642205,-41.62108957079044,5.820254472647416,12.274476439561042,719.5110557844115,712.8129351593564,,727.9740124511719,699.4260119628906,50.0,0.0,713.7000122070312,1650,12:34:14
ADANIENT,Services,HOLD,NONE,0,3,2322.0,2322.0,2322.0,2322.0,1.3573549986500086,33.55605246871788,BEARISH,BULL,-2.651669675418816,-2.597142336532988,-0.05452733888582806,-55.1793312204805,-52.83981357458035,17.507074873751186,18.918058543965493,2320.5742855500907,2355.9771316691094,,2368.44,2275.56,50.0,0.0,2322.0,1650,12:34:14
DELHIVERY,Services,HOLD,NONE,3,1,473.6000061035156,473.6000061035156,473.6000061035156,473.6000061035156,1.45311327831958,43.12815766770286,BULLISH,BULL,-0.2229482103459759,-0.11341856920382626,-0.10952964114214964,-57.4520228805763,-58.139127937374866,23.50516644194001,21.757969445582603,475.35991072077536,472.0231597846368,,483.07200622558594,464.1280059814453,50.0,0.0,473.6000061035156,1650,12:34:15
LICI,Services,HOLD,NONE,2,3,889.2000122070312,889.2000122070312,889.2000122070312,889.2000122070312,1.1008033587662993,55.40536228679127,BEARISH,BULL,0.26567691690581796,-0.03757695802243399,0.30325387492825195,48.50808464618613,45.70661828037203,74.5517549156013,80.4059946855211,886.8131837658218,893.6142522796852,,906.9840124511719,871.4160119628906,50.0,0.0,889.2000122070312,1650,12:34:15
HINDCOPPER,Metals,HOLD,NONE,0,3,236.8800048828125,236.8800048828125,236.8800048828125,236.8800048828125,1.4223648675094915,35.83190651077226,BEARISH,BULL,-0.1847443608313597,-0.12160106016000641,-0.06314330067135329,-45.833849212298034,-25.395573607496836,3.0725078029534765,8.245545456559306,237.40053272461716,239.23250856366928,,241.61760498046874,232.14240478515626,50.0,0.0,236.8800048828125,1650,12:34:16
MOTHERSON,Auto,HOLD,NONE,3,2,95.25,95.25,95.25,95.25,1.9347043953937306,41.38519752942776,BEARISH,BULL,-0.14708028153074792,-0.13055681287935,-0.01652346865139792,-58.44825616117035,-56.57004094712403,14.130899687396566,8.870218534623513,95.11687483778893,96.66406222482715,,97.155,93.345,50.0,0.0,95.25,1650,12:34:17
HAVELLS,FMCG,HOLD,NONE,0,4,1555.0,1555.0,1555.0,1555.0,1.0363904709301799,45.76672820231132,BEARISH,BULL,-0.21786744461724084,0.07365125139385706,-0.2915186960110979,-24.87284823887999,-22.18935493823178,30.458587598322595,32.84696801720681,1556.6906476115644,1556.8134467259354,,1586.1000000000001,1523.8999999999999,50.0,0.0,1555.0,1650,12:34:17
PPLPHARMA,Pharmaceuticals,HOLD,NONE,5,3,192.75,192.75,192.75,192.75,2.2246060171919773,38.839435951236,BEARISH,BULL,-0.19596122731303467,-0.0886899263359532,-0.10727130097708147,-61.541050712462166,-61.82958550420118,6.593035118788134,4.660093724167186,193.4388014800245,193.16868964259518,,196.605,188.895,50.0,0.0,192.75,1650,12:34:18
KEI,Industrials,HOLD,NONE,5,3,3954.800048828125,3954.800048828125,3954.800048828125,3954.800048828125,1.831397269687719,27.470102753925104,BEARISH,BULL,-11.957183733412876,-8.166153629412392,-3.791030104000484,-78.07457000278953,-78.13052693099314,14.537262323150344,12.585207972281552,3996.4944274045965,3968.11797997965,,4033.8960498046877,3875.7040478515623,50.0,0.0,3954.800048828125,1650,12:34:19
KAYNES,FMCG,HOLD,NONE,5,3,6213.0,6213.0,6213.0,6213.0,1.4543438724798927,50.99490259256427,BULLISH,BULL,2.5677489427353066,7.126340448188433,-4.558591505453126,-53.71682118545555,-48.44148384914557,19.134199134199115,17.904405207775994,6235.423223381162,6195.465730685228,,6337.26,6088.74,50.0,0.0,6213.0,1650,12:34:19
KFINTECH,Financial Services,HOLD,NONE,0,3,1123.0,1123.0,1123.0,1123.0,2.361809834417845,30.981064608653995,BEARISH,BULL,-2.4214546036803313,-1.569336135007953,-0.8521184686723782,-71.83398569652668,-67.58307239192796,3.158547980087393,7.044648593613431,1133.4546328041324,1126.167892092098,,1145.46,1100.54,50.0,0.0,1123.0,1650,12:34:20
MANKIND,Pharmaceuticals,HOLD,NONE,2,0,2611.800048828125,2611.800048828125,2611.800048828125,2611.800048828125,1.480073035790283,61.862427098326705,BULLISH,BULL,1.665969387280711,0.9138843268818948,0.7520850603988163,74.80517175382843,60.04764542417784,89.19089327165541,76.07597979718867,2601.8689701918606,2575.842885206262,,2664.0360498046875,2559.5640478515625,50.0,0.0,2611.800048828125,1650,12:34:20
PIIND,Industrials,HOLD,NONE,6,0,3876.0,3876.0,3876.0,3876.0,2.1088040121097213,61.794564168741644,BULLISH,BULL,2.5766073780705483,2.942339866953067,-0.36573248888251886,5.77035934714491,3.953078987275183,40.36198588084739,29.36307219084625,3863.1562799617395,3834.6820087055567,,3953.52,3798.48,50.0,0.0,3876.0,1650,12:34:21
POONAWALLA,Finance,HOLD,NONE,2,6,464.25,464.25,464.25,464.25,2.3796890902121763,49.585302461122104,BULLISH,BULL,0.4834142074033707,0.49315613970399924,-0.00974193230062853,52.48947803212725,52.45286283522938,62.64359953837681,76.98586128764525,466.5233742938488,461.0634143395197,,473.535,454.965,50.0,0.0,464.25,1650,12:34:21
JIOFIN,Finance,HOLD,NONE,0,3,320.6000061035156,320.6000061035156,320.6000061035156,320.6000061035156,1.813780467706135,31.62644926724461,BEARISH,BULL,-0.5591133066044449,-0.5803469127747903,0.02123360617034542,-61.42926609096212,-57.97894384520623,16.6415242783792,17.43441459717913,321.14927891088666,324.9553842421137,,327.01200622558594,314.1880059814453,50.0,0.0,320.6000061035156,1650,12:34:22
AARTIIND,Industrials,HOLD,NONE,0,3,382.1499938964844,382.1499938964844,382.1499938964844,382.1499938964844,1.193712696478235,40.377598695386546,BEARISH,BULL,-0.2978068300337213,-0.08650155778847445,-0.21130527224524687,-43.36362662600597,-33.528861553931755,22.26312278190547,14.718381763045912,383.58109640141475,385.5066424665682,,389.7929937744141,374.5069940185547,50.0,0.0,382.1499938964844,1650,12:34:23
BSE,Financial Services,HOLD,NONE,2,2,2332.800048828125,2332.800048828125,2332.800048828125,2332.800048828125,1.3955680533905395,53.81282635339562,BEARISH,BULL,1.3494210962021498,1.3412628810283111,0.008158215173838634,28.72534624419329,23.371704841485876,72.45374294982648,70.84153731549655,2325.511215168995,2389.6439325807223,,2379.4560498046876,2286.1440478515624,50.0,0.0,2332.800048828125,1650,12:34:24
DMART,FMCG,HOLD,NONE,3,1,4698.7998046875,4698.7998046875,4698.7998046875,4698.7998046875,0.733716495224486,52.81261191162123,BULLISH,BULL,3.3218376711092787,4.759415809383219,-1.43757813827394,-11.864160295736013,-3.9297739703500367,54.624183854765015,47.17784235065708,4699.704551012856,4678.140592536842,,4792.77580078125,4604.82380859375,50.0,0.0,4698.7998046875,1650,12:34:24
HUDCO,Finance,HOLD,NONE,0,4,211.10000610351562,211.10000610351562,211.10000610351562,211.10000610351562,1.8190785533611875,23.66069362197682,BEARISH,BULL,-0.5690147420473295,-0.44254892288335923,-0.12646581916397026,-81.59980593999303,-80.0297033423359,6.000303810825254,10.085318299901635,212.94100362212808,213.55960744202952,,215.32200622558594,206.8780059814453,50.0,0.0,211.10000610351562,1650,12:34:25
AUBANK,Bank,HOLD,NONE,0,3,742.0499877929688,742.0499877929688,742.0499877929688,742.0499877929688,4.179768182149539,34.330091815238404,BEARISH,BULL,-1.7741051245038761,-1.9113367669071166,0.13723164240324048,-57.049268886707296,-44.788206396656044,17.627624618932817,17.86968100740574,743.0436765142621,753.4560389315471,,756.8909875488281,727.2089880371094,50.0,0.0,742.0499877929688,1650,12:34:26
DIXON,FMCG,HOLD,NONE,2,4,16893.0,16893.0,16893.0,16893.0,1.5776859302012767,49.32493245690449,BULLISH,BULL,1.3359772880357923,2.637550575825321,-1.3015732877895285,-14.755563548571136,-7.194317433581533,39.02043711139248,50.52307460249087,16930.806061029634,16842.989727396987,,17230.86,16555.14,50.0,0.0,16893.0,1650,12:34:26
CDSL,Financial Services,HOLD,NONE,4,3,1575.0,1575.0,1575.0,1575.0,1.6604567414828946,43.25485231570561,BEARISH,BULL,-1.3040771647713427,-0.6819495537580154,-0.6221276110133274,-53.70838620380266,-57.97912092759235,18.348582755647158,13.126585270837245,1578.8663640903383,1578.646301983124,,1606.5,1543.5,50.0,0.0,1575.0,1650,12:34:26
ABCAPITAL,Finance,HOLD,NONE,0,4,286.3500061035156,286.3500061035156,286.3500061035156,286.3500061035156,1.480426640105415,43.85326262499249,BEARISH,BULL,-0.36467263073024014,-0.41497644563430736,0.05030381490406721,-29.67369570559139,-35.142831510851096,63.24786538313259,58.69109508282717,286.74567176093547,287.0048064327086,,292.07700622558593,280.6230059814453,50.0,0.0,286.3500061035156,1650,12:34:28
AUROPHARMA,Pharmaceuticals,HOLD,NONE,3,1,1053.0,1053.0,1053.0,1053.0,1.2823631780950047,54.25747780397194,BULLISH,BULL,-0.06171457448090223,0.19142504953064196,-0.2531396240115442,-31.33576700391587,-45.82406064163695,39.798556900239305,26.349399085010493,1054.8987873075107,1052.8687869873904,,1074.06,1031.94,50.0,0.0,1053.0,1650,12:34:28
SUNPHARMA,Pharmaceuticals,HOLD,NONE,4,1,1641.800048828125,1641.800048828125,1641.800048828125,1641.800048828125,1.5234175875354588,42.012995912823655,BULLISH,BULL,-1.116291540932707,-0.6407655038365562,-0.4755260370961508,-69.25701317055037,-61.1873064601468,13.303148268770352,11.256621350866432,1645.1489010089458,1639.962923702487,,1674.6360498046874,1608.9640478515626,50.0,0.0,1641.800048828125,1650,12:34:28
MPHASIS,I.T,HOLD,NONE,3,1,2844.0,2844.0,2844.0,2844.0,1.6102270621899253,23.267391329688166,BULLISH,BULL,-5.567291589549768,-3.21916391072871,-2.348127678821058,-68.96126277362362,-68.058307218104,0.3588542050592119,1.3864530415601912,2867.3149360576394,2841.1864009649044,,2900.88,2787.12,50.0,0.0,2844.0,1650,12:34:29
IREDA,Finance,HOLD,NONE,0,3,147.2100067138672,147.2100067138672,147.2100067138672,147.2100067138672,3.385423950273533,28.72863451753139,BEARISH,BULL,-0.19137606936763518,-0.12593149535494982,-0.06544457401268536,-75.31561091432854,-60.129133180933,5.612432772905557,10.509937065967334,147.9882550670469,148.37732405856676,,150.15420684814453,144.26580657958985,50.0,0.0,147.2100067138672,1650,12:34:30
NMDC,Industrials,HOLD,NONE,1,3,70.19000244140625,70.19000244140625,70.19000244140625,70.19000244140625,2.4889773029333835,33.83996611656765,BEARISH,BULL,-0.15537353909478213,-0.14864931744174,-0.006724221653042123,-65.47898171635455,-70.4193874870387,12.5054700596207,9.27245080843221,70.4112791812205,70.97494296133473,,71.59380249023438,68.78620239257812,50.0,0.0,70.19000244140625,1650,12:34:30
TATATECH,I.T,HOLD,NONE,1,3,683.5999755859375,683.5999755859375,683.5999755859375,683.5999755859375,2.7617924803604574,41.24819964853188,BEARISH,BULL,-0.600129037631973,-0.3698298871770914,-0.23029915045488158,-61.903397171689164,-56.607778126957655,23.411965511367896,23.52434992172354,685.5757412552663,685.6857700579495,,697.2719750976563,669.9279760742187,50.0,0.0,683.5999755859375,1650,12:34:30
ICICIGI,Services,HOLD,NONE,3,2,1914.9000244140625,1914.9000244140625,1914.9000244140625,1914.9000244140625,1.2283199162248837,50.673890548822506,BEARISH,BULL,-2.1697296471199934,-3.08997778704725,0.9202481399272564,-9.919506171292412,-34.99669183438991,61.08090017848243,37.43091486503762,1903.3575543296115,1945.774898390341,,1953.1980249023438,1876.6020239257812,50.0,0.0,1914.9000244140625,1650,12:34:32
SBILIFE,Services,HOLD,NONE,0,4,1857.0,1857.0,1857.0,1857.0,5.704580735397337,39.653407651930934,BEARISH,BULL,-0.9804851524645528,-0.8546941907311335,-0.1257909617334193,-53.835565157492944,-40.97550533030154,22.47596404938727,30.97929338178353,1860.0845938403556,1864.3161466870656,,1894.14,1819.86,50.0,0.0,1857.0,1650,12:34:32
IEX,Financial Services,HOLD,NONE,2,3,143.8000030517578,143.8000030517578,143.8000030517578,143.8000030517578,1.6418459038486959,28.767274646998132,BEARISH,BULL,-0.3494289154731689,-0.25225198194768716,-0.09717693352548173,-89.90296161813573,-86.32246107869484,13.820994488845892,10.821698863059304,144.85328192186068,144.317751315464,,146.67600311279298,140.92400299072264,50.0,0.0,143.8000030517578,1650,12:34:32
TIINDIA,Metals,HOLD,NONE,3,2,3081.800048828125,3081.800048828125,3081.800048828125,3081.800048828125,2.4685644925749615,53.80148698247925,BEARISH,BULL,-4.165357147492614,-6.00973245780269,1.8443753103100757,3.15991321104865,-27.70688982297269,50.167712117935245,41.489572453701776,3064.398596338448,3117.027388684686,,3143.4360498046876,3020.1640478515624,50.0,0.0,3081.800048828125,1650,12:34:33
HDFCLIFE,Services,HOLD,NONE,0,3,788.75,788.75,788.75,788.75,3.0076307967310125,41.11115375227234,BEARISH,BULL,-0.43577241647312803,-0.3105216536215727,-0.12525076285155534,-53.393120798338714,-56.358494691374986,30.02644544207573,23.204132616751497,789.5262984523206,792.5348152479528,,804.525,772.975,50.0,0.0,788.75,1650,12:34:34
AMBER,FMCG,HOLD,NONE,6,3,7260.5,7260.5,7260.5,7260.5,1.2122895973698222,34.292581317680984,BEARISH,BULL,-16.584736407117816,-14.100739416899359,-2.4839969902184578,-61.01058235890106,-61.27027282779074,27.047720797720785,25.28077292043768,7285.572715765695,7337.070505284643,,7405.71,7115.29,50.0,0.0,7260.5,1650,12:34:34
BDL,Aerospace & Defence,HOLD,NONE,0,3,1517.5,1517.5,1517.5,1517.5,1.958275965496182,40.02154580146557,BEARISH,BULL,-1.566136559943061,-1.3659774994378606,-0.20015906050520038,-53.6745638559427,-55.91788733285693,38.42584743368033,30.516783168022616,1521.8486945089528,1531.933269143914,,1547.8500000000001,1487.1499999999999,50.0,0.0,1517.5,1650,12:34:35
BANDHANBNK,Bank,HOLD,NONE,0,4,173.1999969482422,173.1999969482422,173.1999969482422,173.1999969482422,1.305067912468374,40.58212045060988,BEARISH,BULL,-0.1743524495642248,-0.18656359761929647,0.012211148055071674,-38.70214208223445,-40.995762438787445,39.54213166581892,42.70130016921147,173.14183139152968,174.07796856940266,,176.66399688720705,169.73599700927733,50.0,0.0,173.1999969482422,1650,12:34:35
HAL,Aerospace & Defence,HOLD,NONE,0,3,4473.0,4473.0,4473.0,4473.0,1.1040690204635337,34.382898925608714,BEARISH,BULL,-8.293555068195019,-7.154832111305891,-1.1387229568891284,-68.43502559475131,-80.42940351136349,31.655366269938256,23.430723741704394,4491.144715096177,4496.148677791007,,4562.46,4383.54,50.0,0.0,4473.0,1650,12:34:36
HDFCAMC,Finance,HOLD,NONE,2,1,5828.0,5828.0,5828.0,5828.0,1.45175223553034,39.23117381580331,BULLISH,BULL,-6.684348485060582,-5.193697563996557,-1.4906509210640246,-60.812685439010515,-62.24503168967112,15.64105075712481,13.153107531229777,5857.32457630469,5778.3756103653795,,5944.56,5711.44,50.0,0.0,5828.0,1650,12:34:37
ATGL,Industrials,HOLD,NONE,0,5,616.5,616.5,616.5,616.5,3.930214115781126,48.433948229577524,BEARISH,BULL,0.04118095760372853,-0.1694537814782283,0.21063473908195682,40.8631648526752,32.389418633183546,72.22015705929898,83.09500392679074,615.4636369081862,621.3888646864897,,628.83,604.17,50.0,0.0,616.5,1650,12:34:37
ADANIGREEN,Miscellaneous,HOLD,NONE,1,2,961.5,961.5,961.5,961.5,1.5355257614433346,63.22063541783648,BEARISH,BULL,0.020788041614196118,-0.6931370198981941,0.7139250615123902,32.31071370868311,0.9886317368448978,76.32694108810684,54.50216627978396,955.0052506002926,964.3171698020251,,980.73,942.27,50.0,0.0,961.5,1650,12:34:38
IOC,Industrials,HOLD,NONE,4,2,140.35000610351562,140.35000610351562,140.35000610351562,140.35000610351562,1.982642719324665,64.91551480270908,BEARISH,BULL,-0.011180112833216072,-0.0888146514197979,0.07763453858658183,35.874217153000174,3.812694346862852,84.32896049411468,69.90367486270243,139.68636113584935,140.9646303755726,,143.15700622558595,137.5430059814453,50.0,0.0,140.35000610351562,1650,12:34:38
CONCOR,Services,HOLD,NONE,2,3,547.4000244140625,547.4000244140625,547.4000244140625,547.4000244140625,1.1401189279108164,28.48606564278775,BEARISH,BULL,-1.0641315779691922,-0.9319676840870512,-0.132163893882141,-73.0628129014112,-71.68574538937882,4.623518693634051,3.2445880844872033,549.5993366375628,552.4772580895868,,558.3480249023438,536.4520239257812,50.0,0.0,547.4000244140625,1650,12:34:39
MANAPPURAM,Finance,HOLD,NONE,3,1,266.75,266.75,266.75,266.75,2.0378276904674886,42.210926025006565,BULLISH,BULL,-0.17078581243799817,-0.10532467030020323,-0.06546114213779494,-54.929005634295535,-45.626880043862286,30.661309148639884,32.01448149389847,267.9986552087797,266.47257207958324,,272.085,261.415,50.0,0.0,266.75,1650,12:34:40
POLYCAB,Industrials,HOLD,NONE,0,3,7082.0,7082.0,7082.0,7082.0,1.6198304795494622,30.21260470729338,BEARISH,BULL,-9.833868510754655,-5.795843254962536,-4.038025255792119,-75.09665540399536,-63.792080628064454,8.427815570672704,15.169206083993041,7131.757575122218,7121.216094215579,,7223.64,6940.36,50.0,0.0,7082.0,1650,12:34:40
RVNL,Realty,HOLD,NONE,0,3,323.95001220703125,323.95001220703125,323.95001220703125,323.95001220703125,2.1823622113257035,48.61960078397788,BEARISH,BULL,-0.15092704063840756,-0.19746535290692102,0.04653831226851346,-11.7272824908815,-11.680483690508552,61.869332572313624,64.64694337708359,323.66927554762026,326.54726287175754,,330.4290124511719,317.4710119628906,50.0,0.0,323.95001220703125,1650,12:34:41
KPITTECH,I.T,HOLD,NONE,1,3,1197.0999755859375,1197.0999755859375,1197.0999755859375,1197.0999755859375,1.3606311905696626,42.98562157775936,BEARISH,BULL,-1.644919507529039,-1.5183199272219943,-0.12659958030704477,-40.64105785186496,-38.34104579945095,17.2114961958425,18.645442134195445,1199.7254713559937,1207.1071097613558,,1221.0419750976562,1173.1579760742188,50.0,0.0,1197.0999755859375,1650,12:34:42
MARICO,FMCG,HOLD,NONE,0,3,730.3499755859375,730.3499755859375,730.3499755859375,730.3499755859375,1.3002543279527987,41.411014976107474,BEARISH,BULL,-0.47454628415891875,-0.3136291301538774,-0.16091715400504136,-41.201092140115115,-54.69637096852871,29.03380269874502,22.094818179370293,731.7550759887428,734.7538698887264,,744.9569750976563,715.7429760742187,50.0,0.0,730.3499755859375,1650,12:34:42
360ONE,Finance,HOLD,NONE,9,0,1080.0,1080.0,1080.0,1080.0,2.638234104487014,58.616903827604276,BULLISH,BULL,-0.3575263249285854,-0.5689759931526126,0.21144966822402722,-9.874056146735267,-28.000203277631023,59.02036072251775,48.289851343023685,1077.5826010648,1079.4997997134828,,1101.6,1058.4,50.0,0.0,1080.0,1650,12:34:43
SBICARD,Finance,HOLD,NONE,2,3,820.0499877929688,820.0499877929688,820.0499877929688,820.0499877929688,2.302682460210852,28.968185834396635,BEARISH,BULL,-1.3134640773429282,-0.8547943482511267,-0.4586697290918016,-89.7341129907378,-85.56118565446168,9.234148782325166,5.824335746470861,823.3210465131215,822.0445121365616,,836.4509875488282,803.6489880371093,50.0,0.0,820.0499877929688,1650,12:34:44
IRCTC,Miscellaneous,HOLD,NONE,0,5,724.0,724.0,724.0,724.0,0.5463010196602696,47.338037565373874,BEARISH,BULL,0.04467901338887259,0.0671170837445327,-0.022438070355660103,-3.494726114026859,13.779164109144485,58.619915533667346,72.9878445183409,724.3936323746359,726.3891784677758,,738.48,709.52,50.0,0.0,724.0,1650,12:34:44
MAXHEALTH,Pharmaceuticals,HOLD,NONE,0,4,1234.699951171875,1234.699951171875,1234.699951171875,1234.699951171875,2.813377974454029,40.10517890252255,BEARISH,BULL,-0.980409989333566,-1.0377494135438092,0.057339424210243184,-59.52465874242674,-44.3530750636486,63.68392499022277,52.50740976707286,1235.3379787420695,1237.8929146268174,,1259.3939501953125,1210.0059521484375,50.0,0.0,1234.699951171875,1650,12:34:44
BANKBARODA,Bank,HOLD,NONE,0,2,240.30999755859375,240.30999755859375,240.30999755859375,240.30999755859375,1.642931532374717,37.664237475338055,BEARISH,BULL,-0.3089944045110258,-0.35839009995372945,0.04939569544270367,-31.394194800015732,-39.14737714785986,29.668216157872337,24.95147491366193,240.15585641057822,243.1902222900967,,245.11619750976564,235.50379760742186,50.0,0.0,240.30999755859375,1650,12:34:46
BANKINDIA,Bank,HOLD,NONE,2,3,115.4000015258789,115.4000015258789,115.4000015258789,115.4000015258789,1.220339185257466,34.80349345063415,BEARISH,BULL,-0.17620738891119458,-0.14920536542917806,-0.027002023482016524,-67.96814287183696,-66.60050014555385,13.073411350152078,8.244764087662887,115.74855210084374,116.06597384931472,,117.70800155639648,113.09200149536133,50.0,0.0,115.4000015258789,1650,12:34:46
CAMS,Financial Services,HOLD,NONE,2,3,3895.0,3895.0,3895.0,3895.0,2.036834044670414,34.0074867584715,BULLISH,BULL,-0.5591540264622381,0.6205806127505273,-1.1797346392127654,-49.70480159916191,-27.70454431134742,39.46345638478481,53.71843093354511,3906.6305286132424,3890.6530459185524,,3972.9,3817.1,50.0,0.0,3895.0,1650,12:34:47
GAIL,Industrials,HOLD,NONE,0,6,176.3000030517578,176.3000030517578,176.3000030517578,176.3000030517578,1.487437385166716,35.83580810585964,BEARISH,BULL,-0.08322550559000774,-0.010070172130981254,-0.07315533345902649,-49.47135860488879,-24.987811901756665,7.259156496623791,20.622753409914814,176.92840396497283,176.84856984918943,,179.82600311279296,172.77400299072266,50.0,0.0,176.3000030517578,1650,12:34:47
ICICIBANK,Bank,HOLD,NONE,1,3,1435.9000244140625,1435.9000244140625,1435.9000244140625,1435.9000244140625,1.916192020113527,37.66100028301093,BEARISH,BULL,-0.704592329562729,-0.33224498462922347,-0.3723473449335055,-62.87921038238251,-50.58457499307261,15.563656643071175,18.290353906454037,1439.56496841157,1437.3570062860933,,1464.6180249023437,1407.1820239257813,50.0,0.0,1435.9000244140625,1650,12:34:49
ANGELONE,Services,HOLD,NONE,2,2,2522.0,2522.0,2522.0,2522.0,2.373561366148693,53.1170561108715,BEARISH,BULL,-1.495296377923296,-3.1718258057160202,1.6765294277927243,15.043393500890433,-4.983343985016527,85.11909086945785,81.98732709241939,2511.945965355187,2583.6709272521016,,2572.44,2471.56,50.0,0.0,2522.0,1650,12:34:49
CYIENT,I.T,HOLD,NONE,2,2,1230.0999755859375,1230.0999755859375,1230.0999755859375,1230.0999755859375,3.091823645561593,42.93568455955256,BULLISH,BULL,-0.3529542407302415,-0.04510280285428511,-0.30785143787595637,-39.85059049672989,-36.8704878550343,13.252507458442112,13.264422931737016,1232.2201246782624,1226.5686988547302,,1254.7019750976563,1205.4979760742187,50.0,0.0,1230.0999755859375,1650,12:34:49
MAZDOCK,Aerospace & Defence,HOLD,NONE,0,3,2699.89990234375,2699.89990234375,2699.89990234375,2699.89990234375,1.524074724263593,27.145160177332983,BEARISH,BULL,-7.7397559766218365,-6.819407623209932,-0.9203483534119048,-72.8922395756021,-78.8967384791807,15.914507478759921,14.807393418757103,2711.87008977674,2746.9649279251007,,2753.897900390625,2645.901904296875,50.0,0.0,2699.89990234375,1650,12:34:51
INDUSINDBK,Bank,HOLD,NONE,4,3,760.0999755859375,760.0999755859375,760.0999755859375,760.0999755859375,2.489146904892492,38.23973666020354,BEARISH,BULL,-1.1964021985818363,-1.1956509697487334,-0.0007512288331028572,-42.36537224060819,-50.35942959765352,12.906242942338261,9.52998784001943,760.3543892319323,770.2120023252646,,775.3019750976563,744.8979760742187,50.0,0.0,760.0999755859375,1650,12:34:51
AXISBANK,Bank,HOLD,NONE,0,3,1069.5999755859375,1069.5999755859375,1069.5999755859375,1069.5999755859375,0.9408865264592048,32.94147627785698,BEARISH,BULL,-0.6581861005263363,-0.4444414060330858,-0.2137446944932505,-51.56974164046396,-45.27374260924076,5.334165451368301,6.8596711993569075,1070.9506685033075,1076.7846031122644,,1090.9919750976562,1048.2079760742188,50.0,0.0,1069.5999755859375,1650,12:34:52
NATIONALUM,Metals,HOLD,NONE,4,3,188.8800048828125,188.8800048828125,188.8800048828125,188.8800048828125,3.9024912104958593,34.63300178715369,BEARISH,BULL,-0.27292589805259126,-0.21453996216519383,-0.05838593588739743,-77.21273151388546,-79.58057105628463,19.60828312520805,13.636346825474737,189.26146228015926,190.55208531906783,,192.65760498046876,185.10240478515624,50.0,0.0,188.8800048828125,1650,12:34:53
JINDALSTEL,Metals,HOLD,NONE,0,3,997.0,997.0,997.0,997.0,1.0146421814961715,42.891094490580265,BEARISH,BULL,-0.4657933093186557,-0.4584183684100044,-0.007374940908651317,-47.264327031174645,-48.05805980734579,48.867835820678806,42.372855203952376,997.2677289548549,1003.6097577891092,,1016.94,977.06,50.0,0.0,997.0,1650,12:34:54
HCLTECH,I.T,HOLD,NONE,0,3,1467.0999755859375,1467.0999755859375,1467.0999755859375,1467.0999755859375,1.5774779183854204,41.60842979168676,BEARISH,BULL,-1.1962778608872213,-1.0669176092041948,-0.12936025168302656,-53.0272835350599,-55.45976350517816,32.53032130286007,29.049785438584493,1467.2977054248709,1479.773726908383,,1496.4419750976563,1437.7579760742187,50.0,0.0,1467.0999755859375,1650,12:34:54
GLENMARK,Pharmaceuticals,HOLD,NONE,2,2,1942.0,1942.0,1942.0,1942.0,3.751891994675794,61.98384254970075,BEARISH,BULL,0.6888459695055644,0.12896275130182122,0.5598832182037432,37.06179982821965,35.35343696935442,62.59857313023522,55.51028901657284,1932.8491896655316,1943.6890164164092,,1980.8400000000001,1903.1599999999999,50.0,0.0,1942.0,1650,12:34:55
