ticker,sector,signal_type,signal_strength,long_score,short_score,current_price,entry_price,target_price,stop_loss,volume_ratio,rsi,trend_direction,supertrend_direction,macd_line,macd_signal,macd_histogram,wave_trend_wt1,wave_trend_wt2,stochastic_k,stochastic_d,hma_value,ema200_value,supertrend_value,psar_value,upper_bb,lower_bb,rvi_value,cmf_value,vwap_value,bars_analyzed,timestamp,position_series
TATACONSUM,FMCG,HOLD,NONE,1,4,1083.800048828125,1083.800048828125,1083.800048828125,1083.800048828125,1.6503692852346945,36.703430068467895,BEARISH,BEAR,-0.8014355392715515,-0.24247530592381622,-0.5589602333477353,-47.76413186238446,-46.78559511394902,18.82419960171571,21.38969446016975,1087.303570094423,1086.9356876533125,1088.7280633014207,1088.3517069724273,1092.2470237437483,1082.452988463283,21.66664320843704,0.11452075789367426,1084.1000162760417,1650,16:23:28,-1
ASIANPAINT,Industrials,HOLD,NONE,0,3,2503.5,2503.5,2503.5,2503.5,2.4419469864615446,31.679626599260544,BEARISH,BEAR,-3.327882299486646,-2.7877467785479295,-0.5401355209387164,-71.31808558484556,-75.484825165426,12.954372815850457,10.606434579830202,2504.314331971375,2540.7547560560834,2512.7902496617653,2513.156676716398,2518.7440332854553,2501.2259862457945,23.88121185771399,-0.034603002877052806,2503.6000162760415,1650,16:23:29,1
BRITANNIA,FMCG,HOLD,NONE,5,2,5562.0,5562.0,5562.0,5562.0,2.165320376556332,60.343929848050756,BEARISH,BULL,0.3864467266939755,-0.688094741817481,1.0745414685114565,21.49285732518474,-2.700457243287329,71.43990929705218,54.879062736205604,5540.267361959726,5574.669548109385,5535.565908936309,5541.601226040005,5560.49792220954,5541.50207779046,57.82946096682019,-0.11759016810256154,5560.166666666667,1650,16:23:29,-1
COLPAL,FMCG,HOLD,NONE,0,3,2294.0,2294.0,2294.0,2294.0,2.6593633706739697,34.113283256255016,BEARISH,BEAR,-4.110101443553049,-3.71973898192666,-0.39036246162638877,-64.25166181884724,-64.77714843739514,12.820111533666166,14.315747739852114,2301.3475721816035,2316.5424586178324,2309.817635145259,2303.1220769060046,2312.8424626775254,2293.0675226740373,35.79903619150209,-0.15657682316803495,2296.2333170572915,1650,16:23:30,1
INDHOTEL,Services,HOLD,NONE,9,2,789.7000122070312,789.7000122070312,789.7000122070312,789.7000122070312,2.6191212559249673,49.12791148625978,BEARISH,BEAR,-0.5941515036309966,-0.6652245126489862,0.07107300901798963,-28.51804954440537,-40.45965369355421,44.378037194970695,26.24695963622496,787.8405362415707,795.030587067895,791.4576420171826,791.0040856218736,792.0026716279118,787.36731738576,62.44543304447563,-0.05879390942490719,789.4666544596354,1650,16:23:31,1
ITC,FMCG,HOLD,NONE,1,2,398.29998779296875,398.29998779296875,398.29998779296875,398.29998779296875,2.247813833782296,42.763773964513426,BEARISH,BEAR,-0.21296984751325,-0.24095036148521892,0.027980513971968934,-33.56529756723336,-25.436722518029516,53.65119061337456,53.807057856506496,397.6752702252008,403.0966940794723,399.00451506221094,398.6545091023363,399.1444190587129,397.90558094128704,58.992110419618896,0.07214187841937025,398.26666259765625,1650,16:23:32,1
BALKRISIND,Auto,STRONG_SELL,STRONG,0,10,2391.10009765625,2390.10009765625,2367.900390625,2401.199951171875,6.5317676074101065,39.61064695250231,BEARISH,BEAR,-1.0170627126931322,-0.36569786995929104,-0.6513648427338412,-19.34979157742419,-17.632473740121963,35.335213417294874,28.047977587781332,2395.5224397275088,2407.999690354087,2400.339051993604,2401.343587960466,2404.9111873851007,2390.9488467945866,51.43589538780039,-0.10819697866212326,2393.60009765625,1650,16:23:32,-1
PHOENIXLTD,Realty,HOLD,NONE,9,1,1578.0,1578.0,1578.0,1578.0,1.0256466776145392,38.818638518015575,BULLISH,BEAR,-1.8354601033031486,-0.6407549374172334,-1.1947051658859151,-68.3988486801876,-71.0672202916829,17.458133577019026,10.765286062788554,1588.008644505854,1563.4728503148626,1585.6606735783826,1585.4875806086375,1593.215365190811,1574.3046421334075,29.654980219952197,0.19386029007453176,1576.6333414713542,1650,16:23:34,1
SRF,Industrials,HOLD,NONE,4,3,2918.0,2918.0,2918.0,2918.0,3.003263551699435,42.6781040460483,BEARISH,BEAR,-2.3528077337909963,-1.4592392169993753,-0.893568516791621,-52.57093549553996,-47.313966997852404,18.563242348616804,14.692755743349508,2927.252682839573,2922.538428069446,2930.3687384870996,2928.818283611875,2932.498911526883,2914.251064059054,44.3833364410945,0.09457631724055468,2916.9666341145835,1650,16:23:34,1
EICHERMOT,Auto,HOLD,NONE,4,6,5924.5,5924.5,5924.5,5924.5,3.10196589866203,42.944861901136306,BEARISH,BEAR,-4.982572997054376,-5.077236861504028,0.09466386444965202,-30.37636209245898,-54.12639648850553,40.777666999002996,32.63724309766513,5930.682671078874,5933.14111010742,5934.777809723695,5915.5,5949.339921514696,5912.860078485305,55.42102054352581,-0.07322851847659745,5931.333333333333,1650,16:23:35,1
WIPRO,I.T,HOLD,NONE,0,3,248.74000549316406,248.74000549316406,248.74000549316406,248.74000549316406,1.6067272153304022,41.667338321855105,BEARISH,BEAR,-0.22710003021236957,-0.1995045788759006,-0.027595451336468985,-57.04761797585096,-64.21037613212526,16.626187783389103,14.617156518112699,249.34895027482054,249.40098066565128,249.30203134059286,249.35703143271243,249.78064285282474,248.26535781856197,62.7542743399072,0.004173770581744379,248.70667012532553,1650,16:23:35,-1
APOLLOHOSP,Pharmaceuticals,HOLD,NONE,2,3,7922.5,7922.5,7922.5,7922.5,1.5316398382488408,48.25466758311246,BULLISH,BEAR,-1.9747611988059361,-3.062868946715604,1.088107747909668,8.082466224475693,-1.7095037987036639,61.7777777777778,56.74074074074077,7930.908357918145,7905.7522812268035,7936.22526745374,7912.509960349797,7935.277252280074,7905.772747719925,45.77687092335066,0.002261802217197568,7924.333333333333,1650,16:23:37,1
SUPREMEIND,FMCG,HOLD,NONE,2,1,4602.0,4602.0,4602.0,4602.0,0.612726962263077,33.46879157382699,BULLISH,BEAR,4.0020837954898525,9.795516998832131,-5.793433203342278,-19.063689392878135,8.102929572558523,8.607759757383938,18.31281546938651,4639.586576915229,4574.132847194606,4643.4842218290305,4654.5719127675,4660.243024751883,4611.037004544992,19.702111310350755,0.2839290619536539,4609.333333333333,1650,16:23:37,1
SHRIRAMFIN,Finance,HOLD,NONE,1,2,616.25,616.25,616.25,616.25,1.6313117130518597,59.94342943147416,BEARISH,BEAR,0.21562318712506112,-0.052931577727850634,0.26855476485291174,35.48728824848171,26.648147532551274,93.4346890586371,90.2666827847827,614.1316447345647,617.3706834956042,616.3569474112579,613.3061719173145,616.764613689323,613.0353802071614,56.847291181104886,0.1041153608437078,616.1666666666666,1650,16:23:38,1
CHOLAFIN,Finance,HOLD,NONE,3,4,1524.0999755859375,1524.0999755859375,1524.0999755859375,1524.0999755859375,1.5176428073617099,57.811157794815294,BULLISH,BULL,1.0449708015460146,0.6873677934661361,0.35760300807987855,62.7260303099724,68.56802294670624,73.28476880268539,80.47482247770468,1521.4253255573287,1520.3884907370652,1519.6643045838302,1519.789195427037,1526.11228193164,1517.607725392579,41.365710151778934,0.23667908249935843,1523.8000081380208,1650,16:23:38,1
UPL,Industrials,HOLD,NONE,5,1,713.7000122070312,713.7000122070312,713.7000122070312,713.7000122070312,1.161998946216512,35.894227530150246,BULLISH,BEAR,-0.31298017516587606,0.37511497987808556,-0.6880951550439616,-60.50470844642205,-41.62108957079044,5.820254472647416,12.274476439561042,719.5110557844115,712.8129351593564,719.5655086224053,720.290170313487,722.6720512466735,713.9329414291077,32.80861704557843,-0.07899779428677225,714.2333374023438,1650,16:23:40,1
ADANIENT,Services,HOLD,NONE,1,3,2322.0,2322.0,2322.0,2322.0,1.3573549986500086,33.55605246871788,BEARISH,BEAR,-2.651669675418816,-2.597142336532988,-0.05452733888582806,-55.1793312204805,-52.83981357458035,17.507074873751186,18.918058543965493,2320.5742855500907,2355.9771316691094,2333.490044570781,2330.8633962508925,2333.948996047254,2321.1310088355585,37.719685575286235,-0.09793867442486974,2323.566650390625,1650,16:23:40,1
LICI,Services,HOLD,NONE,3,4,889.2000122070312,889.2000122070312,889.2000122070312,889.2000122070312,1.1008033587662993,55.40536228679127,BEARISH,BULL,0.26567691690581796,-0.03757695802243399,0.30325387492825195,48.50808464618613,45.70661828037203,74.5517549156013,80.4059946855211,886.8131837658218,893.6142522796852,887.1905301125637,886.989778637169,890.25394410092,886.1110522369707,48.99439374079336,0.15158448917647033,889.4333292643229,1650,16:23:41,1
DELHIVERY,Services,HOLD,NONE,3,1,473.6000061035156,473.6000061035156,473.6000061035156,473.6000061035156,1.45311327831958,43.12815766770286,BULLISH,BEAR,-0.2229482103459759,-0.11341856920382626,-0.10952964114214964,-57.4520228805763,-58.139127937374866,23.50516644194001,21.757969445582603,475.35991072077536,472.0231597846368,475.2649556530897,474.8682075588132,475.6506916959184,472.8443095247847,53.302610633590575,-0.08955020722311735,473.4666748046875,1650,16:23:41,-1
HINDCOPPER,Metals,HOLD,NONE,0,3,236.8800048828125,236.8800048828125,236.8800048828125,236.8800048828125,1.4223648675094915,35.83190651077226,BEARISH,BEAR,-0.1847443608313597,-0.12160106016000641,-0.06314330067135329,-45.833849212298034,-25.395573607496836,3.0725078029534765,8.245545456559306,237.40053272461716,239.23250856366928,238.09926069112495,239.8208649536133,238.18878721531425,236.89021211329904,24.117143718636235,-0.15760770252155146,236.83333333333334,1650,16:23:43,-1
MOTHERSON,Auto,HOLD,NONE,7,2,95.25,95.25,95.25,95.25,1.9347043953937306,41.38519752942776,BEARISH,BEAR,-0.14708028153074792,-0.13055681287935,-0.01652346865139792,-58.44825616117035,-56.57004094712403,14.130899687396566,8.870218534623513,95.11687483778893,96.66406222482715,95.47789253796084,95.51960288705105,95.78911727124415,95.04288346117772,43.33899638091822,-0.190384240221635,95.1999994913737,1650,16:23:43,1
HAVELLS,FMCG,HOLD,NONE,0,4,1555.0,1555.0,1555.0,1555.0,1.0363904709301799,45.76672820231132,BEARISH,BEAR,-0.21786744461724084,0.07365125139385706,-0.2915186960110979,-24.87284823887999,-22.18935493823178,30.458587598322595,32.84696801720681,1556.6906476115644,1556.8134467259354,1560.2619036680837,1560.6833267728,1560.2670898828676,1553.3829223241635,44.710377028557694,-0.15087011779722279,1555.9666748046875,1650,16:23:44,1
PPLPHARMA,Pharmaceuticals,HOLD,NONE,8,3,192.75,192.75,192.75,192.75,2.2246060171919773,38.839435951236,BEARISH,BEAR,-0.19596122731303467,-0.0886899263359532,-0.10727130097708147,-61.541050712462166,-61.82958550420118,6.593035118788134,4.660093724167186,193.4388014800245,193.16868964259518,193.5935002568793,193.65717131900976,194.39399611873054,192.36000473576163,37.34343289849919,-0.19127716011816764,192.75333658854166,1650,16:23:45,-1
KEI,Industrials,HOLD,NONE,9,3,3954.800048828125,3954.800048828125,3954.800048828125,3954.800048828125,1.831397269687719,27.470102753925104,BEARISH,BEAR,-11.957183733412876,-8.166153629412392,-3.791030104000484,-78.07457000278953,-78.13052693099314,14.537262323150344,12.585207972281552,3996.4944274045965,3968.11797997965,3973.281142410034,3983.0723963298788,4018.388395145863,3944.9815755572617,37.20007649826817,0.01588999048559712,3951.6000162760415,1650,16:23:46,-1
KAYNES,FMCG,HOLD,NONE,8,3,6213.0,6213.0,6213.0,6213.0,1.4543438724798927,50.99490259256427,BULLISH,BEAR,2.5677489427353066,7.126340448188433,-4.558591505453126,-53.71682118545555,-48.44148384914557,19.134199134199115,17.904405207775994,6235.423223381162,6195.465730685228,6241.685374375044,6232.100082378506,6241.8051854683235,6202.494814531676,42.220031821230116,0.08256624236327037,6208.5,1650,16:23:46,-1
KFINTECH,Financial Services,HOLD,NONE,3,3,1123.0,1123.0,1123.0,1123.0,2.361809834417845,30.981064608653995,BEARISH,BEAR,-2.4214546036803313,-1.569336135007953,-0.8521184686723782,-71.83398569652668,-67.58307239192796,3.158547980087393,7.044648593613431,1133.4546328041324,1126.167892092098,1131.6338307599542,1131.5666351091536,1139.5839605957058,1122.2360223144506,34.33416067990384,0.05451081976042382,1124.066650390625,1650,16:23:47,1
MANKIND,Pharmaceuticals,HOLD,NONE,3,3,2611.800048828125,2611.800048828125,2611.800048828125,2611.800048828125,1.480073035790283,61.862427098326705,BULLISH,BULL,1.665969387280711,0.9138843268818948,0.7520850603988163,74.80517175382843,60.04764542417784,89.19089327165541,76.07597979718867,2601.8689701918606,2575.842885206262,2597.52759260903,2604.739295795221,2611.101892221052,2599.7481077789485,53.41949156488002,0.16323769378087535,2610.6666666666665,1650,16:23:48,1
PIIND,Industrials,HOLD,NONE,7,0,3876.0,3876.0,3876.0,3876.0,2.1088040121097213,61.794564168741644,BULLISH,BULL,2.5766073780705483,2.942339866953067,-0.36573248888251886,5.77035934714491,3.953078987275183,40.36198588084739,29.36307219084625,3863.1562799617395,3834.6820087055567,3857.677954262942,3876.431625006797,3876.8036443012543,3856.0563166362454,51.62502109195181,0.09648702720769581,3870.0333658854165,1650,16:23:48,-1
POONAWALLA,Finance,HOLD,NONE,2,9,464.25,464.25,464.25,464.25,2.3796890902121763,49.585302461122104,BULLISH,BULL,0.4834142074033707,0.49315613970399924,-0.00974193230062853,52.48947803212725,52.45286283522938,62.64359953837681,76.98586128764525,466.5233742938488,461.0634143395197,463.45268864497575,463.80809049822994,465.8193846517275,463.1856141275694,59.27476330031596,0.06017132712543596,464.93332926432294,1650,16:23:49,1
JIOFIN,Finance,HOLD,NONE,3,3,320.6000061035156,320.6000061035156,320.6000061035156,320.6000061035156,1.813780467706135,31.62644926724461,BEARISH,BEAR,-0.5591133066044449,-0.5803469127747903,0.02123360617034542,-61.42926609096212,-57.97894384520623,16.6415242783792,17.43441459717913,321.14927891088666,324.9553842421137,321.7479688264495,321.14804273681636,322.0427952268412,320.25220294210413,35.59193483364644,-0.22177848333088634,320.4666748046875,1650,16:23:50,1
AARTIIND,Industrials,HOLD,NONE,3,3,382.1499938964844,382.1499938964844,382.1499938964844,382.1499938964844,1.193712696478235,40.377598695386546,BEARISH,BEAR,-0.2978068300337213,-0.08650155778847445,-0.21130527224524687,-43.36362662600597,-33.528861553931755,22.26312278190547,14.718381763045912,383.58109640141475,385.5066424665682,385.0265901817129,385.2576045846777,385.29277002548355,381.79222448135243,29.524449003558377,0.031019454152105944,382.09999593098956,1650,16:23:51,-1
BSE,Financial Services,HOLD,NONE,3,2,2332.800048828125,2332.800048828125,2332.800048828125,2332.800048828125,1.3955680533905395,53.81282635339562,BEARISH,BULL,1.3494210962021498,1.3412628810283111,0.008158215173838634,28.72534624419329,23.371704841485876,72.45374294982648,70.84153731549655,2325.511215168995,2389.6439325807223,2323.802787760507,2341.1389764167707,2339.969777891398,2323.3301976945395,47.567332096047316,-0.009129396835872479,2333.0,1650,16:23:51,-1
DMART,FMCG,HOLD,NONE,3,1,4698.7998046875,4698.7998046875,4698.7998046875,4698.7998046875,0.733716495224486,52.81261191162123,BULLISH,BEAR,3.3218376711092787,4.759415809383219,-1.43757813827394,-11.864160295736013,-3.9297739703500367,54.624183854765015,47.17784235065708,4699.704551012856,4678.140592536842,4720.736522822266,4713.809993245874,4716.385534257179,4688.374573164696,38.107325050775316,0.04062175486248381,4698.599934895833,1650,16:23:52,1
HUDCO,Finance,HOLD,NONE,0,4,211.10000610351562,211.10000610351562,211.10000610351562,211.10000610351562,1.8190785533611875,23.66069362197682,BEARISH,BEAR,-0.5690147420473295,-0.44254892288335923,-0.12646581916397026,-81.59980593999303,-80.0297033423359,6.000303810825254,10.085318299901635,212.94100362212808,213.55960744202952,212.61701917767888,212.9180406331301,214.0364503836211,211.19654979948436,45.12550707600852,-0.11481919662627002,211.2933349609375,1650,16:23:53,-1
AUBANK,Bank,HOLD,NONE,3,3,742.0499877929688,742.0499877929688,742.0499877929688,742.0499877929688,4.179768182149539,34.330091815238404,BEARISH,BEAR,-1.7741051245038761,-1.9113367669071166,0.13723164240324048,-57.049268886707296,-44.788206396656044,17.627624618932817,17.86968100740574,743.0436765142621,753.4560389315471,744.9932486355546,744.7699614746093,745.649794906301,741.3352026522927,38.6365757580327,-0.3222614857746169,741.3333333333334,1650,16:23:54,1
CDSL,Financial Services,HOLD,NONE,4,3,1575.0,1575.0,1575.0,1575.0,1.6604567414828946,43.25485231570561,BEARISH,BEAR,-1.3040771647713427,-0.6819495537580154,-0.6221276110133274,-53.70838620380266,-57.97912092759235,18.348582755647158,13.126585270837245,1578.8663640903383,1578.646301983124,1580.983482800059,1581.6765742364194,1586.3700475208097,1571.3999353893464,35.32275267264367,0.029101321227385374,1574.933349609375,1650,16:23:54,1
DIXON,FMCG,HOLD,NONE,2,4,16893.0,16893.0,16893.0,16893.0,1.5776859302012767,49.32493245690449,BULLISH,BULL,1.3359772880357923,2.637550575825321,-1.3015732877895285,-14.755563548571136,-7.194317433581533,39.02043711139248,50.52307460249087,16930.806061029634,16842.989727396987,16827.793470487544,16835.968276544663,16968.795006913326,16812.504993086677,38.56765961892949,0.12921946528543002,16890.0,1650,16:23:55,-1
SUNPHARMA,Pharmaceuticals,HOLD,NONE,4,1,1641.800048828125,1641.800048828125,1641.800048828125,1641.800048828125,1.5234175875354588,42.012995912823655,BULLISH,BEAR,-1.116291540932707,-0.6407655038365562,-0.4755260370961508,-69.25701317055037,-61.1873064601468,13.303148268770352,11.256621350866432,1645.1489010089458,1639.962923702487,1646.2626278341036,1647.7688098245003,1648.386386423483,1640.063601369486,50.73282479563683,-0.062073167456981236,1640.4000244140625,1650,16:23:56,1
AUROPHARMA,Pharmaceuticals,HOLD,NONE,3,1,1053.0,1053.0,1053.0,1053.0,1.2823631780950047,54.25747780397194,BULLISH,BEAR,-0.06171457448090223,0.19142504953064196,-0.2531396240115442,-31.33576700391587,-45.82406064163695,39.798556900239305,26.349399085010493,1054.8987873075107,1052.8687869873904,1055.302947366986,1054.3127310066175,1055.8210670051249,1049.388930553469,61.383632968570254,0.3133187337563309,1052.3999837239583,1650,16:23:56,-1
ABCAPITAL,Finance,HOLD,NONE,0,7,286.3500061035156,286.3500061035156,286.3500061035156,286.3500061035156,1.480426640105415,43.85326262499249,BEARISH,BEAR,-0.36467263073024014,-0.41497644563430736,0.05030381490406721,-29.67369570559139,-35.142831510851096,63.24786538313259,58.69109508282717,286.74567176093547,287.0048064327086,287.4352143224853,284.84198791503906,288.0808895468849,285.2891055703026,52.80330018283151,0.04722585641568452,286.25001017252606,1650,16:23:57,1
MPHASIS,I.T,HOLD,NONE,3,1,2844.0,2844.0,2844.0,2844.0,1.6102270621899253,23.267391329688166,BULLISH,BEAR,-5.567291589549768,-3.21916391072871,-2.348127678821058,-68.96126277362362,-68.058307218104,0.3588542050592119,1.3864530415601912,2867.3149360576394,2841.1864009649044,2859.036587927093,2869.1830604191227,2883.3694017760613,2841.2906079895633,20.403455446382075,-0.17179397045188977,2846.0,1650,16:23:58,1
IREDA,Finance,HOLD,NONE,3,3,147.2100067138672,147.2100067138672,147.2100067138672,147.2100067138672,3.385423950273533,28.72863451753139,BEARISH,BEAR,-0.19137606936763518,-0.12593149535494982,-0.06544457401268536,-75.31561091432854,-60.129133180933,5.612432772905557,10.509937065967334,147.9882550670469,148.37732405856676,148.01529687518524,148.0782057830614,148.4507415154414,147.33525701971485,27.85183923555199,-0.2387105406942759,147.3000030517578,1650,16:23:59,1
NMDC,Industrials,HOLD,NONE,1,3,70.19000244140625,70.19000244140625,70.19000244140625,70.19000244140625,2.4889773029333835,33.83996611656765,BEARISH,BEAR,-0.15537353909478213,-0.14864931744174,-0.006724221653042123,-65.47898171635455,-70.4193874870387,12.5054700596207,9.27245080843221,70.4112791812205,70.97494296133473,70.45304424843816,70.29479072145888,70.74776525453395,70.01323556944065,50.889822724081,0.04102492323335285,70.16000111897786,1650,16:24:00,1
TATATECH,I.T,HOLD,NONE,4,3,683.5999755859375,683.5999755859375,683.5999755859375,683.5999755859375,2.7617924803604574,41.24819964853188,BEARISH,BEAR,-0.600129037631973,-0.3698298871770914,-0.23029915045488158,-61.903397171689164,-56.607778126957655,23.411965511367896,23.52434992172354,685.5757412552663,685.6857700579495,686.5879833597498,686.5069848807054,688.1618653880895,682.4281431568323,43.273822992552006,0.09018371677234686,683.1666463216146,1650,16:24:00,1
SBILIFE,Services,STRONG_SELL,STRONG,0,11,1857.0,1856.0,1848.0,1860.0,5.704580735397337,39.653407651930934,BEARISH,BEAR,-0.9804851524645528,-0.8546941907311335,-0.1257909617334193,-53.835565157492944,-40.97550533030154,22.47596404938727,30.97929338178353,1860.0845938403556,1864.3161466870656,1865.1090073332184,1862.199951171875,1863.0006947867237,1857.3593149789012,46.53122649243529,-0.15148742148006195,1857.8666585286458,1650,16:24:02,-1
IEX,Financial Services,HOLD,NONE,5,3,143.8000030517578,143.8000030517578,143.8000030517578,143.8000030517578,1.6418459038486959,28.767274646998132,BEARISH,BEAR,-0.3494289154731689,-0.25225198194768716,-0.09717693352548173,-89.90296161813573,-86.32246107869484,13.820994488845892,10.821698863059304,144.85328192186068,144.317751315464,144.50259955599762,144.61284551428292,145.43900979161387,143.67498862147207,43.67048185877018,0.039578315583489176,143.6933339436849,1650,16:24:02,1
ICICIGI,Services,HOLD,NONE,7,2,1914.9000244140625,1914.9000244140625,1914.9000244140625,1914.9000244140625,1.2283199162248837,50.673890548822506,BEARISH,BEAR,-2.1697296471199934,-3.08997778704725,0.9202481399272564,-9.919506171292412,-34.99669183438991,61.08090017848243,37.43091486503762,1903.3575543296115,1945.774898390341,1919.0726237107856,1908.0,1919.279593415816,1906.470406584184,54.99963543989388,-0.14862426662223052,1914.0333251953125,1650,16:24:02,1
TIINDIA,Metals,STRONG_BUY,STRONG,10,2,3081.800048828125,3082.800048828125,3107.400146484375,3070.5,2.4685644925749615,53.80148698247925,BEARISH,BEAR,-4.165357147492614,-6.00973245780269,1.8443753103100757,3.15991321104865,-27.70688982297269,50.167712117935245,41.489572453701776,3064.398596338448,3117.027388684686,3083.4670292943283,3063.5,3084.584026972726,3063.2960267382114,45.815878686336816,-0.14986284363352145,3081.2666829427085,1650,16:24:04,1
HDFCLIFE,Services,HOLD,NONE,0,3,788.75,788.75,788.75,788.75,3.0076307967310125,41.11115375227234,BEARISH,BEAR,-0.43577241647312803,-0.3105216536215727,-0.12525076285155534,-53.393120798338714,-56.358494691374986,30.02644544207573,23.204132616751497,789.5262984523206,792.5348152479528,791.3072137999694,791.3396876612004,791.7376957753463,788.0923091074662,39.038411765950144,0.1861615153810507,788.8666585286459,1650,16:24:05,-1
BDL,Aerospace & Defence,HOLD,NONE,0,6,1517.5,1517.5,1517.5,1517.5,1.958275965496182,40.02154580146557,BEARISH,BEAR,-1.566136559943061,-1.3659774994378606,-0.20015906050520038,-53.6745638559427,-55.91788733285693,38.42584743368033,30.516783168022616,1521.8486945089528,1531.933269143914,1524.982367779283,1522.4091832890647,1525.5846981137909,1515.105279913553,59.65411854744118,0.07079335408157422,1517.6000162760417,1650,16:24:05,-1
AMBER,FMCG,HOLD,NONE,6,3,7260.5,7260.5,7260.5,7260.5,1.2122895973698222,34.292581317680984,BEARISH,BEAR,-16.584736407117816,-14.100739416899359,-2.4839969902184578,-61.01058235890106,-61.27027282779074,27.047720797720785,25.28077292043768,7285.572715765695,7337.070505284643,7312.658556326947,7297.986322905972,7334.956021324336,7242.793978675664,48.05013784626869,-0.08951602956151179,7260.166666666667,1650,16:24:05,1
BANDHANBNK,Bank,HOLD,NONE,1,4,173.1999969482422,173.1999969482422,173.1999969482422,173.1999969482422,1.305067912468374,40.58212045060988,BEARISH,BEAR,-0.1743524495642248,-0.18656359761929647,0.012211148055071674,-38.70214208223445,-40.995762438787445,39.54213166581892,42.70130016921147,173.14183139152968,174.07796856940266,173.82049346589307,173.5258065870397,174.02040573768738,172.90559371299622,47.212847656495775,0.13866965724779431,173.163330078125,1650,16:24:06,1
HDFCAMC,Finance,HOLD,NONE,2,4,5828.0,5828.0,5828.0,5828.0,1.45175223553034,39.23117381580331,BULLISH,BEAR,-6.684348485060582,-5.193697563996557,-1.4906509210640246,-60.812685439010515,-62.24503168967112,15.64105075712481,13.153107531229777,5857.32457630469,5778.3756103653795,5850.543824450897,5843.787187629338,5869.149312327329,5813.90068767267,53.270714286566175,0.0869669840790314,5825.5,1650,16:24:08,1
HAL,Aerospace & Defence,HOLD,NONE,0,3,4473.0,4473.0,4473.0,4473.0,1.1040690204635337,34.382898925608714,BEARISH,BEAR,-8.293555068195019,-7.154832111305891,-1.1387229568891284,-68.43502559475131,-80.42940351136349,31.655366269938256,23.430723741704394,4491.144715096177,4496.148677791007,4489.847626200901,4481.3776609428905,4510.555553338739,4463.524427130012,35.25030497888752,-0.1350265591691319,4475.333333333333,1650,16:24:08,1
ADANIGREEN,Miscellaneous,HOLD,NONE,2,5,961.5,961.5,961.5,961.5,1.5355257614433346,63.22063541783648,BEARISH,BULL,0.020788041614196118,-0.6931370198981941,0.7139250615123902,32.31071370868311,0.9886317368448978,76.32694108810684,54.50216627978396,955.0052506002926,964.3171698020251,953.7126291751666,954.19798828125,961.3695372580365,952.3254639626665,67.3384094759376,0.17920046388198024,960.7833251953125,1650,16:24:08,1
ATGL,Industrials,HOLD,NONE,1,8,616.5,616.5,616.5,616.5,3.930214115781126,48.433948229577524,BEARISH,BULL,0.04118095760372853,-0.1694537814782283,0.21063473908195682,40.8631648526752,32.389418633183546,72.22015705929898,83.09500392679074,615.4636369081862,621.3888646864897,614.4709297071222,614.3474991834116,618.343682421669,614.6113285646591,54.61139797651221,-0.136747749157053,617.5,1650,16:24:09,-1
IOC,Industrials,HOLD,NONE,5,5,140.35000610351562,140.35000610351562,140.35000610351562,140.35000610351562,1.982642719324665,64.91551480270908,BEARISH,BULL,-0.011180112833216072,-0.0888146514197979,0.07763453858658183,35.874217153000174,3.812694346862852,84.32896049411468,69.90367486270243,139.68636113584935,140.9646303755726,139.7768151407994,139.5491270561085,140.29311273568396,139.37788946158167,73.42307362694476,0.051228937805867514,140.32333374023438,1650,16:24:11,1
CONCOR,Services,HOLD,NONE,5,3,547.4000244140625,547.4000244140625,547.4000244140625,547.4000244140625,1.1401189279108164,28.48606564278775,BEARISH,BEAR,-1.0641315779691922,-0.9319676840870512,-0.132163893882141,-73.0628129014112,-71.68574538937882,4.623518693634051,3.2445880844872033,549.5993366375628,552.4772580895868,549.783771378876,550.066547122588,551.3150196723219,547.0499827690843,42.19793630238251,-0.02914667662466029,547.5500081380209,1650,16:24:11,-1
MANAPPURAM,Finance,HOLD,NONE,6,1,266.75,266.75,266.75,266.75,2.0378276904674886,42.210926025006565,BULLISH,BEAR,-0.17078581243799817,-0.10532467030020323,-0.06546114213779494,-54.929005634295535,-45.626880043862286,30.661309148639884,32.01448149389847,267.9986552087797,266.47257207958324,267.91918763993124,267.3341205874392,268.16135388074224,266.2936510020703,46.68136897000651,0.11338720435174461,266.65000406901044,1650,16:24:11,1
RVNL,Realty,HOLD,NONE,1,3,323.95001220703125,323.95001220703125,323.95001220703125,323.95001220703125,2.1823622113257035,48.61960078397788,BEARISH,BEAR,-0.15092704063840756,-0.19746535290692102,0.04653831226851346,-11.7272824908815,-11.680483690508552,61.869332572313624,64.64694337708359,323.66927554762026,326.54726287175754,324.5955070745035,323.27556797429685,324.5710253236252,323.2089856627029,53.519525813494425,0.3229225167380025,323.8333333333333,1650,16:24:12,1
KPITTECH,I.T,HOLD,NONE,4,3,1197.0999755859375,1197.0999755859375,1197.0999755859375,1197.0999755859375,1.3606311905696626,42.98562157775936,BEARISH,BEAR,-1.644919507529039,-1.5183199272219943,-0.12659958030704477,-40.64105785186496,-38.34104579945095,17.2114961958425,18.645442134195445,1199.7254713559937,1207.1071097613558,1203.3909962777948,1198.9401088549682,1202.8171438512857,1193.9628366174645,40.0434978183804,-0.03833998418490937,1196.6666666666667,1650,16:24:14,-1
